OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
21595,2020,CA,CDF,BEU,CARMEL,4081,2020/08/18 00:00:00+00,2020/09/06 00:00:00+00,10,"Brush or brush-and-grass mixture fire
",6901,6996.941895,7,1,,43813350.6,55600.12332
21596,2020,CA,CDF,BEU,COPPERHEAD,5318,2020/10/26 00:00:00+00,2020/10/26 00:00:00+00,2,"Brush or brush-and-grass mixture fire
",23,22.66811943,1,1,,139948.1661,1915.848542
21597,2020,CA,CDF,BEU,CIRCLE,4978,2020/10/07 00:00:00+00,2020/10/08 00:00:00+00,8,Brush or brush-and-grass mixture fire,8,32.20206833,1,1,,200531.3735,2582.135487
21598,2020,CA,CDF,BEU,COYOTE,3441,2020/07/15 00:00:00+00,2020/07/18 00:00:00+00,14,"Brush or brush-and-grass mixture fire
",1485,1485.074951,1,1,,9360859.627,16996.49701
21599,2020,CA,CDF,BEU,FRUDDEN,2608,2020/06/03 00:00:00+00,2020/06/04 00:00:00+00,14,"Grass fire
",43,43.2114296,1,1,,267048.2988,2652.845246
21600,2020,CA,CDF,BEU,JOHNSON,3810,2020/08/04 00:00:00+00,2020/08/05 00:00:00+00,14,"Forest, woods or wildland fire (timber)
",40,39.91976166,1,1,,250837.1068,2822.623525
21601,2020,CA,CDF,BEU,JULIUS,2280,2020/05/17 00:00:00+00,2020/05/17 00:00:00+00,11,"	Grass fire",21.9,21.76851082,1,1,,135336.3188,2165.334368
21602,2020,CA,CDF,BEU,METZ,2404,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,"Brush or brush-and-grass mixture fire
",33,33.09180832,1,1,,207268.7061,3239.205524
21603,2020,CA,CDF,BEU,RICO,2986,2020/06/22 00:00:00+00,2020/06/23 00:00:00+00,11,"Grass fire
",11,11.01766968,1,1,,2094725.052,7785.799561
21604,2020,CA,CDF,BEU,RIVER,4024,2020/08/16 00:00:00+00,2020/09/04 00:00:00+00,1,"Brush or brush-and-grass mixture fire
",48088,50213.82031,7,1,,314948093.9,188233.1559
21605,2020,CA,CDF,BEU,VISTA,2966,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,11,"Grass fire
",28,27.80219078,1,1,,176097.0886,2666.986283
21606,2020,CA,CDF,BEU,STAGE,2963,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,7,"Brush or brush-and-grass mixture fire
",51,51.1601181,1,1,,322586.0845,3336.97263
21607,2020,CA,CDF,BEU,BITTERWATER,2677,2020/06/07 00:00:00+00,2020/06/08 00:00:00+00,11,"Grass fire
",211,210.5437012,1,1,,1313615.375,6469.821062
21608,2020,CA,CDF,BEU,BITTER,2847,2020/06/16 00:00:00+00,2020/06/20 00:00:00+00,10,"Brush or brush-and-grass mixture fire
",813,895.4050293,1,1,,5605739.706,12797.67401
21609,2020,CA,CDF,BEU,HUNTER,2957,2020/06/21 00:00:00+00,2020/06/25 00:00:00+00,4,"Brush or brush-and-grass mixture fire
",195,194.5579987,1,1,,1201839.692,6820.75933
21610,2020,CA,CCO,VNC,HOLSER,66767,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,14,,3000,2188.634033,7,1,,13059172.32,19186.82943
21611,2020,CA,CCO,VNC,LIME,45754,2020/06/10 00:00:00+00,2020/06/17 00:00:00+00,14,,802,802.5537109,7,1,,4788548.071,13860.1065
21612,2020,CA,CCO,VNC,ELIZABETH,45530,2020/06/10 00:00:00+00,2020/06/13 00:00:00+00,14,More confident sketch reference to AVL,,298.9596863,6,1,,1778128.547,6564.640207
21613,2020,CA,CCO,VNC,PERKIN,102739,2020/12/08 00:00:00+00,2020/12/11 00:00:00+00,14,,50,39.82645035,7,1,,236398.921,2695.474566
21614,2020,CA,CCO,VNC,MEDIO,70334,2020/08/28 00:00:00+00,2020/08/28 00:00:00+00,14,,10,16.06100082,7,1,,95454.10565,1272.472149
21615,2020,CA,CCO,VNC,KUEHNER,53983,2020/07/07 00:00:00+00,2020/07/08 00:00:00+00,14,,19.5,19.37548065,7,1,,115102.8585,1521.911819
21616,2020,CA,CDF,SCU,SCU COMPLEX,5740,2020/08/16 00:00:00+00,2020/09/11 00:00:00+00,1,,,396399,2,1,,2545883719,634336.3388
21617,2020,CA,CDF,SCU,PARK,4669,2020/07/04 00:00:00+00,2020/07/10 00:00:00+00,2,,,343,2,1,,2186240.563,7516.04467
21618,2020,CA,CDF,SCU,CREWS,4686,2020/07/05 00:00:00+00,2020/07/15 00:00:00+00,8,,,5513,2,1,,35060829.4,45170.97856
21619,2020,CA,CDF,MVU,VOLCANO,12575,2020/08/20 00:00:00+00,2020/08/22 00:00:00+00,9,,45,46.38000107,1,1,,270454.5897,2163.211527
21620,2020,CA,CDF,MVU,BORDER 7,8316,2020/06/11 00:00:00+00,2020/06/13 00:00:00+00,14,,90,71,1,1,,403717.0454,2918.53238
21621,2020,CA,CDF,MVU,SKYLINE 3,8307,2020/06/11 00:00:00+00,2020/06/14 00:00:00+00,14,,100,79.94999695,1,1,,458460.9301,4983.22669
21622,2020,CA,CDF,MVU,WILLOWS,19271,2020/12/02 00:00:00+00,2020/12/03 00:00:00+00,14,,,58.15000153,1,1,,333622.3386,4342.902697
21623,2020,CA,CDF,MVU,BORDER 11,11169,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,14,,90,59.75999832,1,1,,341525.9388,4060.841304
21624,2020,CA,CDF,RRU,AIRPORT,154602,2020/12/01 00:00:00+00,2020/12/13 00:00:00+00,14,,1087,1085.699951,2,1,,6394320.592,21111.07575
21625,2020,CA,CDF,RRU,APPLE,96640,2020/07/31 00:00:00+00,2020/08/09 00:00:00+00,14,Auto-generated by EGP-IRWIN,,33209.30859,2,1,,196145745.1,150101.1
21626,2020,CA,CDF,RRU,CASINO,88099,2020/07/13 00:00:00+00,2020/07/13 00:00:00+00,7,,88,91.57900238,7,1,,534893.1911,3965.862754
21627,2020,CA,CDF,RRU,INDIAN,79585,2020/06/30 00:00:00+00,2020/06/30 00:00:00+00,14,,59,59.73152161,1,1,,349042.7631,3773.599352
21628,2020,CA,CDF,RRU,SANDERSON,160421,2020/12/13 00:00:00+00,2020/12/14 00:00:00+00,4,,1954,1954.651001,7,1,,11511422.76,19690.78285
21629,2020,CA,CDF,RRU,SIERRA,71265,2020/06/08 00:00:00+00,2020/06/08 00:00:00+00,8,,,39.02222061,1,1,,229655.7005,6088.606313
21630,2020,CA,CDF,RRU,SKYLINE,102838,2020/08/03 00:00:00+00,2020/08/16 00:00:00+00,14,,30,47.93214035,1,1,,281870.6881,3076.177951
21631,2020,CA,CDF,RRU,TRIPP,85986,2020/07/09 00:00:00+00,2020/07/09 00:00:00+00,14,,30,29.49214935,1,1,,172265.7453,2363.208157
21632,2020,CA,CDF,RRU,WATER,97597,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,,60,36.02037811,7,1,,212564.4755,3032.668537
21633,2020,CA,CCO,LAC,EQUESTRIAN,167541,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,11,,85,83.61876678,1,1,,499137.7246,3815.298252
21634,2020,CA,CCO,LAC,VISTA,172557,2020/06/12 00:00:00+00,2020/06/13 00:00:00+00,14,,19,19.69775963,1,1,,116613.9327,1666.119837
21635,2020,CA,CCO,LAC,SOLEDAD,197926,2020/07/05 00:00:00+00,2020/07/07 00:00:00+00,9,,1525.3,1525.535278,1,1,,9101965.337,23117.55826
21636,2020,CA,CCO,LAC,RIDGE,222638,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,14,IRWIN ID BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA,320,320.8392944,7,1,,1928676.703,12353.96593
21637,2020,CA,CCO,LAC,CASTAIC,228163,2020/08/01 00:00:00+00,2020/08/01 00:00:00+00,14,,178,178.3115845,1,1,,1066001.352,6079.351514
21638,2020,CA,CCO,LAC,PEAK,238836,2020/08/11 00:00:00+00,2020/08/11 00:00:00+00,10,,27.3,26.62678146,1,1,,158196.2005,1871.154785
21639,2020,CA,CCO,LAC,WEST,181840,2020/06/21 00:00:00+00,2020/06/21 00:00:00+00,14,,47,46.8375473,1,1,,281528.8587,2371.90874
21640,2020,CA,CCO,LAC,3 POINTS,198047,2020/07/05 00:00:00+00,2020/07/05 00:00:00+00,14,,14,11.78608799,1,1,,70801.62416,1043.062499
21641,2020,CA,USF,ANF,BOBCAT,3687,2020/09/06 00:00:00+00,2020/10/19 00:00:00+00,14,56C3E0AE-98EF-4433-863D-23A5DFF3D0C2,115796,115997.9766,7,1,,690091830.3,433313.0739
21642,2020,CA,CCO,LAC,ROCK,244876,2020/08/16 00:00:00+00,2020/08/16 00:00:00+00,14,,92,93.8135376,1,1,,555083.9766,4348.263105
21643,2020,CA,CCO,LAC,JOHNSON,259152,2020/08/28 00:00:00+00,2020/08/29 00:00:00+00,10,,290,291.9492493,1,1,,1750755.322,7290.871992
21644,2020,CA,CCO,LAC,QUAIL,306071,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,5,,13,12.85847378,1,1,,77284.2189,1617.638377
21645,2020,CA,CCO,LAC,RAYBURN,252458,2020/08/22 00:00:00+00,2020/08/22 00:00:00+00,14,,12.14,12.39057922,1,1,,74128.74636,1417.429551
21646,2020,CA,CCO,LAC,ACTON,293564,2020/09/28 00:00:00+00,2020/09/28 00:00:00+00,9,,2.51,13.84105587,1,1,,82643.69591,1485.448423
21647,2020,CA,CCO,LAC,SAN DIMAS,355402,2020/11/06 00:00:00+00,2020/11/06 00:00:00+00,7,,132,128.1708679,7,1,,759180.5609,3681.258025
21648,2020,CA,CDF,BEU,AIRLINE,6361,2020/12/25 00:00:00+00,2020/12/25 00:00:00+00,7,"Brush or brush-and-grass mixture fire
",62,62.40782928,1,1,,388882.1122,5360.407905
21649,2020,CA,CDF,LNU,HILL,11673,2020/07/24 00:00:00+00,2020/07/24 00:00:00+00,10,Matt Maxwell,140,139.1302948,6,1,,934300.1632,4013.696165
21650,2020,CA,CDF,LNU,BRIM,11354,2020/07/19 00:00:00+00,2020/07/19 00:00:00+00,9,Dennis Lange,21,21.92457962,6,1,,147766.6758,2296.01739
21651,2020,CA,CDF,LNU,SITES,12277,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,Jason Brown,,569.5128784,1,1,,3854750.732,8133.105361
21652,2020,CA,CDF,LNU,POPE,17668,2020/10/23 00:00:00+00,2020/10/23 00:00:00+00,10,Marc Hottendorf,61,61.80012131,6,1,,426249.7696,3286.326297
21653,2020,CA,CDF,LNU,LYONS,16978,2020/10/13 00:00:00+00,2020/10/13 00:00:00+00,10,Steve Hansen,25,25.58510971,6,1,,172188.1162,2419.233863
21654,2020,CA,CDF,LNU,SALT,16501,2020/10/05 00:00:00+00,2020/10/05 00:00:00+00,10,Carrie Pell,,86.6633606,6,1,,576695.603,4835.896323
21655,2020,CA,CDF,LNU,CATHOLIC,14325,2020/09/01 00:00:00+00,2020/09/01 00:00:00+00,10,Rion Allbaugh,22,22.23489952,6,1,,149261.9543,1451.68021
21656,2020,CA,CDF,LNU,URSULINE,15761,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2,Brion Borba,11,11.89887047,6,1,,78948.84635,1614.569736
21657,2020,CA,CDF,LNU,SIERRA,7631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,10,Scott Weese,17,17.39076996,6,1,,117854.627,1821.154772
21658,2020,CA,CDF,LNU,STAGE,15702,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,11,Scott Weese,26,26.56850052,6,1,,174493.5022,2879.021708
21659,2020,CA,CDF,LNU,INDIAN,14015,2020/08/26 00:00:00+00,2020/08/26 00:00:00+00,14,John Wilson,20,20.42804909,1,1,,137415.9471,2058.552387
21660,2020,CA,CDF,LNU,KIRKLAND,11819,2020/07/27 00:00:00+00,2020/07/27 00:00:00+00,11,Kole Oliver,21,21.01779938,6,1,,138551.0896,1836.36067
21661,2020,CA,CDF,LNU,PARISH,9816,2020/06/27 00:00:00+00,2020/06/27 00:00:00+00,14,Jordan Haley,,57.63618851,6,1,,377416.7147,3209.251361
21662,2020,CA,CDF,LNU,CACHE,10508,2020/07/06 00:00:00+00,2020/07/06 00:00:00+00,4,Zach Cartee,44,44.79924011,6,1,,298307.8407,2862.177473
21663,2020,CA,CDF,LNU,MOUNTAIN,9134,2020/06/17 00:00:00+00,2020/06/17 00:00:00+00,11,Shannon Tompson,28,28.20261955,6,1,,185579.5646,2577.978049
21664,2020,CA,CDF,LNU,MEYERS,13481,2020/08/17 00:00:00+00,2020/09/02 00:00:00+00,1,Part of the LNU LIGHTNING COMPLEX,,2360.249023,7,1,,15621426.32,22388.50201
21665,2020,CA,CDF,LNU,WALLBRIDGE,13407,2020/08/17 00:00:00+00,2020/09/02 00:00:00+00,1,Part of the LNU LIGHTNING COMPLEX,,55208.89063,7,1,,366514226.5,157572.9083
21666,2020,CA,CDF,LNU,HENNESSEY,13337,2020/08/17 00:00:00+00,2020/09/16 00:00:00+00,1,Part of the LNU LIGHTNING COMPLEX,305651,305351.5938,7,1,,2027266568,1008834.884
21667,2020,CA,CDF,LNU,GLASS,15497,2020/09/27 00:00:00+00,2020/10/20 00:00:00+00,14,J. Baldwin,,67484.34375,7,1,,447043238.8,272074.1735
21668,2020,CA,CDF,LNU,QUAIL,8419,2020/06/06 00:00:00+00,2020/06/18 00:00:00+00,14,J. Baldwin,1837,1840.998047,7,1,,12174059.33,16855.23955
21669,2020,CA,CDF,LNU,LAKEVILLE,8347,2020/06/05 00:00:00+00,2020/06/05 00:00:00+00,2,Brandon Bertolino,141,162.6378021,6,1,,1048803.68,4456.877916
21670,2020,CA,CDF,LNU,DUNFIELD,4174,2020/03/13 00:00:00+00,2020/03/13 00:00:00+00,5,Robert Tooker,19,21.91723061,6,1,,150780.4987,1856.856932
21671,2020,CA,CDF,LNU,SPANISH,7631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,Brandon Bertolino,19,17.29932976,6,1,,115108.808,1342.050066
21672,2020,CA,CCO,MRN,DEVILS GULCH,2033,2020/08/16 00:00:00+00,2020/08/16 00:00:00+00,1,,17.2,16.94519806,1,1,,110702.9907,2153.502821
21673,2020,CA,DOD,MCP,INDIA,1474,2020/06/09 00:00:00+00,2020/06/14 00:00:00+00,9,,1100,959.2821045,8,1,,5579077.515,15945.70344
21674,2020,CA,USF,INF,IRIS,1585,2020/07/21 00:00:00+00,2020/08/04 00:00:00+00,1,2F06765D-5AE8-4BD0-AD8D-CACC59631D84,120,124.9982071,8,1,,805416.4064,10749.2027
21675,2020,CA,USF,MDF,DALTON ,498,2020/07/23 00:00:00+00,2020/08/15 00:00:00+00,1,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,1367,1367.077637,3,1,,9939544.861,23649.39721
21676,2020,CA,USF,MDF,ALLEN,470,2020/07/21 00:00:00+00,2020/08/27 00:00:00+00,1,A7920665-A4BB-47FA-871C-976D3213AB40,1035,1034.794312,3,1,,7439245.478,19543.30775
21677,2020,CA,USF,INF,BEACH,2140,2020/08/16 00:00:00+00,2020/08/27 00:00:00+00,1,61092DF2-2505-4B5D-8CC5-D1896138C918,3780,3668.427002,7,1,,23903367.51,33018.52124
21678,2020,CA,USF,TNF,LOYALTON,1600,2020/08/14 00:00:00+00,2020/08/27 00:00:00+00,1,0896AFFE-7839-40D4-BA6D-407F47E4CAA6,47029,46720.88281,8,1,,319860110.4,132036.5505
21679,2020,CA,USF,PNF,SHEEP,1299,2020/08/17 00:00:00+00,2020/09/07 00:00:00+00,1,FB31F965-B88D-4C84-8B88-3241F38187CC,29570,29541.12109,7,1,,205912404.5,123134.8698
21680,2020,CA,USF,LPF,DOLAN,2428,2020/08/18 00:00:00+00,2020/12/31 00:00:00+00,14,F0A60F88-D1D5-4D86-8105-A3A06456B357,124924,124527.3125,7,1,,772950527.9,255261.3971
21681,2020,CA,USF,KNF,FOX,7241,2020/09/14 00:00:00+00,2020/09/28 00:00:00+00,4,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,2188,2027.552612,3,1,,14524107.96,35565.75751
21682,2020,CA,USF,SQF,SHOTGUN,2543,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,74F9525D-3F74-4353-87F1-94C819988153,841,840.8502808,3,1,,5256307.872,23325.47131
21683,2020,CA,USF,PNF,NORTH COMPLEX,1302,2020/08/17 00:00:00+00,2020/12/03 00:00:00+00,1,76D31198-0DB2-4ED3-8A95-85F24964E547,318776,318776.6875,1,1,,2183903307,515161.1407
21684,2020,CA,USF,SQF,CASTLE,2541,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,4CE00061-B897-49DC-8839-D08E040FF65D,174178,170647.8438,7,1,,1063135640,897716.7605
21685,2020,CA,USF,ENF,FORK,27219,2020/09/08 00:00:00+00,2020/11/08 00:00:00+00,14,D1A5A79C-0354-4C70-83EA-9A0F37488850,1673,1668.449341,7,1,,11191288.76,27875.0338
21686,2020,CA,USF,LPF,COLEMAN,3161,2020/10/18 00:00:00+00,2020/11/15 00:00:00+00,14,DB0B9472-74B9-4D89-8E78-A792C26FE4F2,574,562.9135132,8,1,,3497453.663,14566.24352
21687,2020,CA,USF,ENF,POINT,32344,2020/10/26 00:00:00+00,2020/11/05 00:00:00+00,14,B58493C4-C2CA-495A-BCC7-1552EDE5632C,99,93.22415924,8,1,,625576.9544,5586.636446
21688,2020,CA,USF,SNF,CREEK,1391,2020/09/04 00:00:00+00,2020/12/24 00:00:00+00,14,33CBB9DC-6983-4F47-B821-9C9A6CAC381D,379895,379882.25,8,1,,2435747264,1030210.522
21690,2020,CA,USF,SHF,BALD,1124,2020/07/28 00:00:00+00,2020/08/01 00:00:00+00,1,7CDE526C-9BA8-4661-B0E6-E2387CA3B631,18,17.9240799,6,1,,127838.6547,1380.620548
21691,2020,CA,USF,SHF,BRIDGE,1116,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,1,E8AC96E1-CEDD-4227-A969-EE0860404C8A,15,14.58705521,6,1,,103093.4456,1611.808419
21692,2020,CA,USF,PNF,IRON,1284,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,1,CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,45,37.90356064,7,1,,262137.0035,2710.740885
21693,2020,CA,USF,SNF,BULLFROG,1402,2020/09/08 00:00:00+00,2020/11/09 00:00:00+00,14,0DF1645C-5A67-4734-89A6-172330D04945,1185,654.6395264,7,1,,4175193.861,10191.63846
21694,2020,CA,USF,SHF,FLAT,910,2020/06/30 00:00:00+00,2020/08/22 00:00:00+00,10,77C123FA-8E93-4B06-A946-5B97840748E4,62,62.0405426,7,1,,438504.7751,4750.319092
21695,2020,CA,USF,KNF,DEVIL,7084,2020/09/09 00:00:00+00,,14,C99607D1-B1D4-4FE3-9B28-36C315AC4306,8857,8871.932617,7,1,,64904831.3,108856.5948
21696,2020,CA,USF,PNF,DAVIS 3,1529,2020/09/09 00:00:00+00,2020/09/09 00:00:00+00,7,89084B92-9F95-4DA8-BC63-60272876A7DD,11.1,11.43485546,1,1,,78674.25487,1866.907672
21697,2020,CA,USF,SHF,SPRING,1270,2020/08/17 00:00:00+00,2020/08/27 00:00:00+00,1,D9DBC051-7C60-4358-9E97-95416B68505E,230,228.8340607,6,1,,1601273.643,5181.593242
21698,2020,CA,USF,SHF,PINE,1120,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,1,082F5C5D-4474-4F48-BB68-6C7CC61EDE68,11.5,11.31371498,7,1,,80661.51055,1486.618169
21699,2020,CA,USF,PNF,FEATHER,1217,2020/08/13 00:00:00+00,2020/08/17 00:00:00+00,2,725CB3C8-884B-4891-B4B7-10E50A7D488B,39,39.70480728,1,1,,271903.3851,5203.518928
21700,2020,CA,BIA,HIA,MP 21,46,2020/07/20 00:00:00+00,,14,B50613CA-5644-4EED-B93B-64750EDB90C6,100,93.04834747,8,1,,665133.0296,6223.195175
21701,2020,CA,USF,MNF,ROCKWELL,746,2020/08/16 00:00:00+00,,14,10DCCB0C-1277-4541-93AD-44655DAB65C5,850,1438.917358,8,1,,9844396.277,12473.26556
21702,2020,CA,USF,SHF,GIBSON,1029,2020/07/19 00:00:00+00,2020/07/20 00:00:00+00,9,833D5E28-A09F-40AE-AEE3-736DC278B503,42,41.67089844,8,1,,296706.3941,3394.082272
21703,2020,CA,USF,SHF,HOBO,1376,2020/09/01 00:00:00+00,2020/09/10 00:00:00+00,11,772CF11E-1F1E-4388-8F2A-17FB5ACA53EA,413,413.5249023,8,1,,2926304.909,10122.19591
21704,2020,CA,USF,SHF,HARRIS,545,2020/05/11 00:00:00+00,2020/05/11 00:00:00+00,2,FE860B69-5999-408E-A3AC-4D48908C0C5A,10.5,10.61656189,6,1,,76484.98445,1092.24649
21705,2020,CA,USF,STF,QUARTER,970,2020/06/20 00:00:00+00,2020/07/02 00:00:00+00,14,2B11FA90-FC28-4EFA-A3AB-2856032B3993,9.7,11.58481407,1,1,,75798.23744,2009.123339
21706,2020,CA,USF,PNF,ADAMS,976,2020/07/26 00:00:00+00,2020/07/31 00:00:00+00,1,2CC6120E-41E4-4BB6-817A-F99205B1ECB0,918,901.6723633,2,1,,6213201.722,14572.36531
21707,2020,CA,USF,KNF,SLATER,7035,2020/09/08 00:00:00+00,2020/12/12 00:00:00+00,14,24CDAB5C-7832-4546-BD05-15CC702A0326,157270,157429.7656,3,1,,1152491340,580102.5519
21708,2020,CA,BIA,HIA,JONES POINT,68,2020/08/08 00:00:00+00,,14,FC923CED-350C-452D-BC52-A87144539282,137,136.5927277,8,1,,972429.7056,6422.525738
21709,2020,CA,USF,PNF,COPPER,1331,2020/08/18 00:00:00+00,2020/08/22 00:00:00+00,1,0A58B53E-6401-419C-9AB7-EA18B822EF02,50,54.70821381,7,1,,379644.0473,4405.754997
21710,2020,CA,USF,PNF,BIRD,895,2020/07/21 00:00:00+00,2020/07/23 00:00:00+00,1,4841CD0B-D1AE-4489-9C20-B49126D14716,25,25.04809761,1,1,,173300.6973,2078.422954
21711,2020,CA,USF,SHF,BROCK,699,2020/06/04 00:00:00+00,2020/06/06 00:00:00+00,1,97F7909D-6756-4112-9CA8-13C9B1382429,15,14.98821831,6,1,,106066.8384,1875.808859
21712,2020,CA,USF,MNF,BASEBALL,144,2020/02/25 00:00:00+00,2020/03/03 00:00:00+00,18,F5F75E09-2582-4A05-99C2-E8395888D091,211,215.5254211,8,1,,1477447.49,7197.504819
21713,2020,CA,USF,LPF,RIDGE,1476,2020/06/17 00:00:00+00,2020/06/20 00:00:00+00,10,10FF2369-996F-44CB-99DB-C0D44476E4EE,83,82.71296692,7,1,,511365.7985,4049.042638
21714,2020,CA,USF,STF,BELL,1581,2020/07/28 00:00:00+00,,1,E943F585-FBCE-4DD4-97FA-743E3198FCDA,49.5,44.90058136,1,1,,294576.7008,6226.611877
21715,2020,CA,USF,BDF,BROOK,11349,2020/07/29 00:00:00+00,2020/08/01 00:00:00+00,9,230AFFAE-11AA-4B20-898B-E826A1A379EF,185,183.2127533,8,1,,1088039.607,7953.742306
21716,2020,CA,USF,ANF,LAKE,3273,2020/08/12 00:00:00+00,2020/08/30 00:00:00+00,14,"IRWINID BD5901D9-C99A-45CB-B799-F1CAD5F3EA4B,",31089,30999.38672,7,1,,185934914.6,117870.1978
21717,2020,CA,USF,ANF,RANCH2,3289,2020/08/13 00:00:00+00,2020/10/01 00:00:00+00,14,D3F5D9A5-75C8-4650-87CD-9C3E1051802D LACO # 241258,4237,4119.203125,7,1,,24427703.46,36629.8507
21718,2020,CA,USF,CNF,VALLEY,2833,2020/09/05 00:00:00+00,2020/09/24 00:00:00+00,14,A55E40C0-7692-40CD-95ED-113D7936B7F7,16390,16389.5293,3,1,,94002680.79,112779.7882
21719,2020,CA,USF,ANF,MARTINDALE,3943,2020/09/28 00:00:00+00,2020/09/29 00:00:00+00,14,659B5A6A-A82D-45BF-979A-28A483CD36DB,230,233.3451538,3,1,,1395509.287,6201.777625
21720,2020,CA,USF,BDF,MOUNT R,9765,2020/07/03 00:00:00+00,2020/07/06 00:00:00+00,2,84B83EB3-38A8-42D7-A833-1C1770ADC57E,63,61.77009964,1,1,,366166.0362,5096.232882
21721,2020,CA,USF,BDF,ADOBE,6566,2020/05/07 00:00:00+00,2020/05/07 00:00:00+00,4,8AB1359D-E7B1-419C-A71F-481717A12B9E,15,15.18357849,8,1,,89918.67209,1308.530254
21722,2020,CA,USF,BDF,KENWOOD,11178,2020/07/26 00:00:00+00,2020/07/26 00:00:00+00,9,081A5BD5-13D9-4A82-9099-267FA45AB378,10,10.37326622,6,1,,61594.25814,996.9470816
21723,2020,CA,USF,BDF,EASTON,10757,2020/07/20 00:00:00+00,2020/07/21 00:00:00+00,7,0DF5AB25-54C0-4204-8805-DD73CAB54D4C,56.8,56.79850006,8,1,,336392.4716,4628.908899
21724,2020,CA,USF,ANF,LAGO,1463,2020/05/09 00:00:00+00,2020/05/09 00:00:00+00,2,0CC0E78B-6446-4532-AECE-EDAE20845713,21.5,16.89003944,8,1,,101283.9147,1364.39909
21725,2020,CA,NPS,MNP,BULL,13423,2020/09/05 00:00:00+00,2020/09/05 00:00:00+00,10,AFC018BF-96ED-4018-AB90-77E625432EA7,14,14.08968639,8,1,,86008.0224,2031.575109
21727,2020,CA,CDF,CNF,SOUTH MAIN,562,2020/03/06 00:00:00+00,,18,AB786D72-3C5C-4DC4-B8A8-6A39ED57B2A2,13,13.00809288,6,1,,76111.77463,1663.422066
21728,2020,CA,USF,BDF,PITMAN,20795,2020/12/26 00:00:00+00,2020/12/26 00:00:00+00,2,F1C60517-39A2-45E3-97CB-8A750626CF94,39.6,39.66624069,7,1,,235298.9764,3027.958161
21729,2020,CA,USF,LPF,GIFFORD ,1329,2020/06/08 00:00:00+00,2020/06/10 00:00:00+00,10,2DB299F1-751F-41CF-B4CE-E09D47EE3F67,16.8,16.80191231,7,1,,101776.9826,2249.649291
21730,2020,CA,USF,SNF,HOG,593,2020/06/12 00:00:00+00,2020/06/18 00:00:00+00,14,3C6DF595-A065-459D-8642-4129FA14C7C5,533,527.4877319,6,1,,3342182.142,7973.111745
21731,2020,CA,USF,LNF,H - 8 WELL,4096,2020/07/26 00:00:00+00,,1,83A7400A-E213-4516-8F36-B69BC6702B84,61,60.99063492,1,1,,430788.1267,4679.540373
21732,2020,CA,USF,LNF,L-2 YELLOW,4094,2020/07/26 00:00:00+00,,1,80E97B59-D139-4241-B294-D61665641A6A,14.9,14.9040451,8,1,,103355.9728,1563.045152
21733,2020,CA,USF,ANF,DAM,3063,2020/07/30 00:00:00+00,2020/10/01 00:00:00+00,14,CA55F7D5-9C4C-4901-AFE4-6D8B24039E39 LACO #225728,,226.3657532,1,1,,1341769.257,5915.385827
21734,2020,CA,USF,MDF,FLAT,522,2020/07/25 00:00:00+00,2020/08/06 00:00:00+00,14,FBCCA218-1030-4BE3-B63D-1979A182AE68,14.77,13.64788532,8,1,,99102.47039,1682.473732
21735,2020,CA,USF,SNF,TRIMMER,1160,2020/08/03 00:00:00+00,2020/09/01 00:00:00+00,14,C6C8DEA1-C739-4B3D-AB7A-5F691F282396,600,593.864563,8,1,,3765339.022,10322.53487
21736,2020,CA,USF,TNF,BAKER,199,2020/03/03 00:00:00+00,2020/03/07 00:00:00+00,5,C5F7BC6B-1B48-472A-93AE-D4EBD66B324B,42,47.61828613,6,1,,323691.3794,3530.698309
